NO,Boiling Point,Molecule Weight,Melting Point,Flash Point,Vapor pressure,Water solubility,Log Kow,Log Kaw,Half-life from model River,Carbon chain length,Exposure type,Exposure duration,Media type,Chemical concentration ,Environmental temperature,Compartment classs,Modeled logD,Measured logBCF
557,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.062,13.2,4.333,4.68,-4
558,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,233,Fresh water,0.5,13.2,4.333,4.68,-4
559,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.2,13.2,4.333,4.68,-4
560,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,233,Fresh water,0.037,13.2,4.333,4.68,-4
561,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.025,13.2,4.333,4.68,-4
562,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.56,13.2,4.333,4.68,-4
563,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,233,Fresh water,0.57,13.2,4.333,4.68,0
564,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.2,13.2,3.367,4.68,0
565,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,5.99,13.2,3.367,4.68,0
566,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,233,Fresh water,0.11,13.2,4.333,4.68,0.3
567,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,233,Fresh water,0.12,13.2,4.333,4.68,0.3
568,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.34,13.2,4.333,4.68,0.3
569,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,233,Fresh water,0.48,13.2,4.333,4.68,0.48
570,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.2,13.2,3.367,4.68,0.6
571,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.121,13.2,3.367,4.68,0.6
572,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.2,13.2,4.333,4.68,0.7
573,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,4,Fresh water,0.198,0,2.953,4.68,0.78
574,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,233,Fresh water,0.056,13.2,4.333,4.68,1
575,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,4,Fresh water,0.116,0,2.953,4.68,1.15
576,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,233,Fresh water,0.019,13.2,4.333,4.68,1.18
577,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Flow-through,156,Fresh water,0.062,13.2,3.367,4.68,1.23
578,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,3.59,24.2,4.333,7.91,-3
579,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.136,24.2,4.333,7.91,-3
580,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,1.62,24.2,4.333,7.91,-3
581,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.86,24.2,4.333,7.91,-3
582,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,1.23,24.2,4.333,7.91,-3
583,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.164,24.2,4.333,7.91,-3
584,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.072,24.2,4.333,7.91,-3
585,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.102,24.2,4.333,7.91,-3
586,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.061,24.2,4.333,7.91,-3
587,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.005,24.2,4.333,7.91,-3
588,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.88,24.2,4.333,7.91,-3
589,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,365.28,Fresh water,0.022,24.2,4.333,7.91,-3
590,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,1.66,13,3.367,7.91,-3
591,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.117,13,3.367,7.91,-3
592,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.002,13,4.333,7.91,-3
593,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.002,13,3.367,7.91,-3
594,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,3.38,13,3.367,7.91,-3
595,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.079,13,4.333,7.91,-3
596,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.38,13,3.367,7.91,-3
597,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.004,13,3.367,7.91,-3
598,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,4.04,13,3.367,7.91,-3
599,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.028,13,4.333,7.91,-3
600,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.004,13,4.333,7.91,-3
601,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.079,13,3.367,7.91,-3
602,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.002,13,3.367,7.91,-3
603,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,1.6,13,3.367,7.91,-3
604,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.725,13,3.367,7.91,-3
605,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.079,13,3.367,7.91,-3
606,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,1.66,13,4.333,7.91,-3
607,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,1.8,13,3.367,7.91,-3
608,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,1.8,13,3.367,7.91,-3
609,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.004,13,3.367,7.91,-3
610,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.193,13,4.333,7.91,-3
611,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.04,13,4.333,7.91,-3
612,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,1.17,13,3.367,7.91,-3
613,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.38,13,4.333,7.91,-0.7
614,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.41,24.2,4.333,7.91,-0.52
615,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,2.54,24.2,4.333,7.91,-0.4
616,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.55,24.2,4.333,7.91,-0.3
617,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.284,24.2,4.333,7.91,-0.22
618,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,3.38,13,4.333,7.91,-0.22
619,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,1.66,13,3.367,7.91,-0.1
620,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,1.66,13,3.367,7.91,0
621,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,1.8,13,4.333,7.91,0
622,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,1.6,13,4.333,7.91,0
623,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,4.04,13,4.333,7.91,0
624,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,2.54,24.2,4.333,7.91,0
625,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.55,24.2,4.333,7.91,0
626,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.38,13,3.367,7.91,0.18
627,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.725,13,3.367,7.91,0.2
628,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,1.17,13,4.333,7.91,0.3
629,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,3.03,13,4.333,7.91,0.3
630,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.653,24.2,4.333,7.91,0.48
631,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,1.62,24.2,4.333,7.91,0.6
632,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,1.35,24.2,4.333,7.91,0.6
633,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.725,13,4.333,7.91,0.6
634,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.284,24.2,4.333,7.91,0.7
635,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.119,24.2,4.333,7.91,0.78
636,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.397,24.2,4.333,7.91,0.85
637,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.216,24.2,4.333,7.91,0.9
638,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.38,13,4.333,7.91,0.9
639,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.117,13,4.333,7.91,0.9
640,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.016,24.2,4.333,7.91,1
641,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.216,24.2,4.333,7.91,1.23
642,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.052,13,4.333,7.91,1.48
643,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.061,24.2,4.333,7.91,1.51
644,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.079,13,4.333,7.91,1.54
645,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.052,13,3.367,7.91,1.62
646,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.028,13,3.367,7.91,1.79
647,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.051,24.2,4.333,7.91,1.85
648,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.059,24.2,4.333,7.91,2.09
649,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,182.64,Fresh water,0.022,24.2,4.333,7.91,2.1
650,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.009,13,4.333,7.91,2.11
651,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.009,13,3.367,7.91,2.28
652,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.002,13,3.367,7.91,2.37
653,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.002,13,3.367,7.91,2.93
654,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.015,13,4.333,7.91,2.96
655,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,234,Fresh water,0.002,13,4.333,7.91,3.39
656,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.002,13,4.333,7.91,3.6
657,384.9,390.6,-55,207,1.42E-07,9.96E-02,7.53,-3.57,2.75,24,Flow-through,165,Fresh water,0.002,13,4.333,7.91,3.87
658,480,342.2,172.86,244.1,3.60E-06,4.59E+00,3.72,-6.774,1.10E+04,15,Static,5,Fresh water,0.08,13,2.953,3.52,2.15
659,436.6,360.9,146.34,223.1,5.81E-07,2.50E-03,7.41,-2.553,0.367,12,Food,56,Salt water,1.6,21,2.953,7.16,0.23
660,490.8,270.4,145.61,208.2,1.86E-08,3.24E+02,2.65,-7.11,2.11E+04,28,Flow-through,21,Fresh water,0.020635,25,2.953,2.48,1.11
661,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Static,4,Fresh water,0.5,20,4.333,1.79,0.98
662,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Static,4,Fresh water,0.3,20,4.333,-1.2,0.28
663,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.001499,24,2.953,3.82,2.75
664,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.001478,24,2.953,3.82,2.76
665,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.001475,24,2.953,3.82,2.77
666,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.00147,24,2.953,3.82,2.77
667,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.001435,24,2.953,3.82,2.77
668,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.000148,24,2.953,3.82,2.77
669,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.000147,24,2.953,3.82,2.78
670,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.000153,24,2.953,3.82,2.78
671,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.000145,24,2.953,3.82,2.78
672,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.00015,24,2.953,3.82,2.79
673,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.00137,24,2.953,3.82,2.79
674,288,290.8,112.5,157.5,3.52E-05,4.04E+00,4.14,-4.756,8.166,6,Renewal,28,Fresh water,0.000148,24,2.953,3.82,2.79
675,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Food,10,Fresh water,12,4,2.953,1.79,-4.62
676,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Food,10,Fresh water,12,4,2.953,1.79,-3.32
677,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Food,10,Fresh water,12,4,2.953,1.79,-3.04
678,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Static,0.3333,Fresh water,0.0077,4,2.953,1.79,-0.1
679,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Static,0.3333,Fresh water,0.0077,4,2.953,1.79,1.02
680,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Static,0.3333,Fresh water,0.0077,4,2.953,1.79,1.21
681,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,56,Fresh water,0.00666,25.3,3.367,4.68,2.75
682,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,56,Fresh water,0.01191,25.3,3.367,4.68,2.81
683,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,35,Fresh water,0.00608,25.1,3.367,4.68,2.81
684,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.01156,25.3,3.367,4.68,2.88
685,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.01156,25.3,3.367,4.68,2.89
686,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.0201,25.3,3.367,4.68,2.98
687,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,35,Fresh water,0.00608,25.1,3.367,4.68,3.04
688,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.01156,25.3,3.367,4.68,3.05
689,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.0201,25.3,3.367,4.68,3.13
690,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,35,Fresh water,0.00608,25.1,3.367,4.68,3.13
691,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.01156,25.3,3.367,4.68,3.16
692,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,35,Fresh water,0.00608,25.1,3.367,4.68,3.22
693,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.0201,25.3,3.367,4.68,3.27
694,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.0201,25.3,3.367,4.68,3.39
695,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,35,Fresh water,0.00608,25.1,3.367,4.68,3.42
696,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.01156,25.3,3.367,4.68,3.55
697,337.4,178.23,78.09,146.6,6.53E-06,6.91E-01,4.45,-2.643,0.643,14,Flow-through,77,Fresh water,0.0201,25.3,3.367,4.68,3.7
698,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.1009,10.3,7.005,3.14,2.4
699,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.02013,10.3,3.6,3.14,2.4
700,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.00495,10.3,7.005,3.14,2.4
701,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.00495,10.3,4.333,3.14,2.4
702,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.1009,10.3,3.6,3.14,2.4
703,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.02013,10.3,7.005,3.14,2.4
704,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.02013,10.3,2.23,3.14,2.4
705,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.00495,10.3,3.6,3.14,2.4
706,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.02013,10.3,4.333,3.14,2.4
707,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.1009,10.3,4.333,3.14,0
708,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.1009,10.3,2.23,3.14,2.4
709,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.5012,10.3,4.333,3.14,-0.52
710,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.5012,10.3,3.6,3.14,0.48
711,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.5012,10.3,7.005,3.14,0.7
712,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.5012,10.3,2.23,3.14,1.08
713,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.00106,10.3,4.333,3.14,1.84
714,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.00495,10.3,2.23,3.14,2.88
715,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.00106,10.3,3.6,3.14,2.88
716,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.00106,10.3,7.005,3.14,2.99
717,412,296.1,174.6,203,6.14E-08,4.52E+00,4.51,-9.714,8.88E+06,14,Flow-through,28,Fresh water,0.00106,10.3,2.23,3.14,3.44
718,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,56,Fresh water,9.6,27.25,4.333,-1.2,0
719,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,28,Fresh water,1,27.25,4.333,-1.2,0.18
720,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,28,Fresh water,9.6,27.25,4.333,-1.2,0
721,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,56,Fresh water,1,27.25,4.333,-1.2,0
722,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,84,Fresh water,1,27.25,4.333,-1.2,0.4
723,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,84,Fresh water,9.6,27.25,4.333,-1.2,0.4
724,457.2,296.4,171.12,211.2,1.95E-09,1.16E+02,3.67,-9.489,5.29E+06,20,Flow-through,5,Fresh water,0.0000255,14,3.367,3.87,2.11
725,457.2,296.4,171.12,211.2,1.95E-09,1.16E+02,3.67,-9.489,5.29E+06,20,Flow-through,5,Fresh water,0.0000255,14,2.23,3.87,3.9
726,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Renewal,10,Fresh water,2.06691212,23,2.953,1.79,0.23
727,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Renewal,10,Fresh water,0.63597296,23,2.953,1.79,0.32
728,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Renewal,10,Fresh water,1.54450576,23,2.953,1.79,0.43
729,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Renewal,4,Fresh water,1.703499,23,2.953,1.79,0.74
730,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Renewal,4,Fresh water,3.92940436,23,2.953,1.79,0.96
731,357,345.8,159,186,1.24E-06,6.92E+01,3.03,-6.76,0.661,17,Renewal,7,Fresh water,0.00055,25,2.953,-6.27,1.87
732,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Static,11,Fresh water,0.01984,25.4,2.953,4.68,3.32
